index,field,ccd,qid,filter,pid,infobitssci,sciinpseeing,scibckgnd,scisigpix,zpmaginpsci,zpmaginpsciunc,zpmaginpscirms,clrcoeff,clrcoeffunc,ncalmatches,exptime,adpctdif1,adpctdif2,diffmaglim,zpdiff,programid,jd,rfid,diffimgstatus,forcediffimflux,forcediffimfluxunc,forcediffimsnr,forcediffimchisq,forcediffimfluxap,forcediffimfluxuncap,forcediffimsnrap,aperturecorr,dnearestrefsrc,nearestrefmag,nearestrefmagunc,nearestrefchi,nearestrefsharp,refjdstart,refjdend,procstatus,baseline,flux_corr,nearestrefflux,nearestreffluxunc,Fluxtot,Fluxunctot,SNRtot,mag_abs,mag_abs_unc,mag_upperlim
260,1795,11,0,ZTF_g,480261274015,0,1.9603,810.445,11.5641,26.3257,2.1568e-05,0.0369332,-0.0527454,3.59843e-05,366,30.0,0.049344,0.051785,19.8702,26.3257,3,2458234.7612731,1795120140,1,87.6361691854361,53.3166014063299,1.82841901045252,1.06453425055435,9.99629084222877,95.9415325483427,0.104893221620324,1.06930986987024,0.147833312137212,17.5030004501343,0.0179999992251396,0.40599998831749,-0.0010000000474974,2458206.808484,2458540.927107,0,-16.1695516317725,103.8057208172086,3381.2697560239426,56.05862852391907,3485.075476841151,77.36426705853428,45.04761189302448,17.470169529696374,0.024101166618515427,
261,1795,11,0,ZTF_g,480261734015,0,1.9764,823.246,11.443,26.3278,1.78276e-05,0.033296,-0.0459158,2.983e-05,360,30.0,0.049191,0.051024,19.8731,26.3278,3,2458234.7617361,1795120140,1,43.7108874163638,56.1920095716862,0.865306290347731,1.02303585090511,44.8601001910282,100.811202717141,0.447988262510408,1.07014786774421,0.147833312137212,17.5030004501343,0.0179999992251396,0.40599998831749,-0.0010000000474974,2458206.808484,2458540.927107,0,-16.1695516317725,59.8804390481363,3387.8160403232264,56.16716045015527,3447.696479371363,1.670935866808363,2063.3326196754465,17.483977436538492,0.0005261875810264543,
262,1795,11,0,ZTF_g,480262184015,0,2.065,816.599,11.4519,26.3308,2.08586e-05,0.0360121,-0.0497176,3.50997e-05,361,30.0,0.046832,0.05031,19.8229,26.3308,3,2458234.7621875,1795120140,1,94.034125795441,56.9822494734806,1.83569575127482,1.07093798238723,81.4841494702627,100.530228088105,0.816002822884618,1.06973560773302,0.147833312137212,17.5030004501343,0.0179999992251396,0.40599998831749,-0.0010000000474974,2458206.808484,2458540.927107,0,-16.1695516317725,110.2036774272135,3397.1898664334058,56.32257065805785,3507.3935438606195,8.645506898155894,405.68975135613556,17.46833875443078,0.0026761829609220672,
263,1795,11,0,ZTF_g,480262634015,0,2.0024,825.388,11.4126,26.3161,1.75553e-05,0.0332734,-0.0384028,2.87662e-05,368,30.0,0.049161,0.052823,19.8643,26.3161,3,2458234.7626389,1795120140,1,5.10355614051313,55.7941057878347,0.101751161642442,1.03064437228398,67.651468459245,99.9601844860066,0.681342329867082,1.06925199961217,0.147833312137212,17.5030004501343,0.0179999992251396,0.40599998831749,-0.0010000000474974,2458206.808484,2458540.927107,0,-16.1695516317725,21.27310777228563,3351.5046010740825,55.565147114659005,3372.777708846368,5.049422421464838,667.953169160271,17.49613070276571,0.0016254133525033002,
264,1795,11,0,ZTF_g,480263104015,0,2.0182,823.794,11.4071,26.3235,2.14163e-05,0.0367032,-0.0375425,3.55838e-05,364,30.0,0.04993,0.050658,19.8806,26.3235,3,2458234.7631019,1795120140,1,-35.8147836889421,54.0771081073681,-0.736722060947215,1.04575698978149,-75.5690385085194,97.5397402458309,-0.779969273436565,1.07174963442043,0.147833312137212,17.5030004501343,0.0179999992251396,0.40599998831749,-0.0010000000474974,2458206.808484,2458540.927107,0,-16.1695516317725,-19.6452320571696,3374.425310754183,55.94515333781592,3354.7800786970133,77.80870004856598,43.11574511080451,17.50933986141918,0.02518105618283589,
265,1795,11,0,ZTF_g,480263554015,0,1.9409,821.377,11.3941,26.322,1.89907e-05,0.0345319,-0.0409067,3.2098e-05,361,30.0,0.048464,0.049208,19.8959,26.322,3,2458234.7635532,1795120140,1,25.6766658876278,55.4106377945766,0.515466305488909,0.970327528430408,-79.0262657768516,100.190347033407,-0.794073626644894,1.07034072751155,0.147833312137212,17.5030004501343,0.0179999992251396,0.40599998831749,-0.0010000000474974,2458206.808484,2458540.927107,0,-16.1695516317725,41.8462175194003,3369.766588775541,55.867915618367,3411.6128062949415,78.68648407663629,43.3570370608022,17.489600660079745,0.025040917774834505,
266,1795,11,0,ZTF_g,480264014015,0,1.9498,812.788,11.4128,26.3264,2.35255e-05,0.0386859,-0.0481516,3.90004e-05,368,30.0,0.045977,0.052578,19.8968,26.3264,3,2458234.7640162,1795120140,1,8.87861805293772,53.7249166869791,0.183833401878049,1.0120995034289,-46.1251792587923,97.644769847917,-0.475558855504833,1.07005552161265,0.147833312137212,17.5030004501343,0.0179999992251396,0.40599998831749,-0.0010000000474974,2458206.808484,2458540.927107,0,-16.1695516317725,25.048169684710217,3383.4504440931482,56.09478251079939,3408.4986137778583,77.67233289889477,43.8830467241748,17.4949921957281,0.024740761661881085,
267,1795,11,0,ZTF_g,480264474015,0,1.9439,823.984,11.5124,26.3262,1.89687e-05,0.0346736,-0.0365196,3.1697e-05,365,30.0,0.048167,0.05397,19.8977,26.3262,3,2458234.7644792,1795120140,1,-110.122921334576,54.602770422932,-2.24345749909858,0.990044498104495,-100.828573674655,98.4723364058778,-1.03082412405783,1.07250525725953,0.147833312137212,17.5030004501343,0.0179999992251396,0.40599998831749,-0.0010000000474974,2458206.808484,2458540.927107,0,-16.1695516317725,-93.95336970280351,3382.827246889061,56.0844504216489,3288.8738771862572,78.27469653060184,42.0170760534403,17.533581951663,0.02583949436698379,
268,1795,11,0,ZTF_g,480264934015,0,2.067,827.249,11.357,26.3228,2.08295e-05,0.0361182,-0.0356785,3.55131e-05,358,30.0,0.048268,0.054516,19.8255,26.3228,3,2458234.7649306,1795120140,1,-70.075153509354,57.3705854441092,-1.3587187768922,1.01086709762647,-193.955566564461,100.794756286578,-1.93722248714331,1.0740324460452,0.147833312137212,17.5030004501343,0.0179999992251396,0.40599998831749,-0.0010000000474974,2458206.808484,2458540.927107,0,-16.1695516317725,-53.905601877581496,3372.250439528144,55.90909578933708,3318.3448376505626,12.86689870242886,257.8977976273463,17.520496211762385,0.004209807179388171,
269,1795,11,0,ZTF_g,480265394015,0,2.0102,819.522,11.4978,26.3294,1.7803e-05,0.0335358,-0.0380614,2.94538e-05,365,30.0,0.04973,0.050998,19.8668,26.3294,3,2458234.7653935,1795120140,1,5.16464304002846,54.9011756647512,0.104643791455279,1.03100803543402,100.969437824355,98.2282134118583,1.03482970184102,1.07071458340044,0.147833312137212,17.5030004501343,0.0179999992251396,0.40599998831749,-0.0010000000474974,2458206.808484,2458540.927107,0,-16.1695516317725,21.334194671800958,3392.8121909347246,56.24999245451711,3414.1463856065257,78.60153141323076,43.43613062266409,17.496194654817852,0.02499532035741471,
270,1795,11,0,ZTF_g,480265844015,0,2.0161,825.511,11.3554,26.3261,1.95877e-05,0.0350469,-0.0415492,3.30765e-05,362,30.0,0.049075,0.04889,19.8458,26.3261,3,2458234.7658449,1795120140,1,8.25567287879509,58.9376105951649,0.155816969081094,0.84396995179761,-5.92321161394527,105.667471107364,-0.0564327386892583,1.06943685916447,0.147833312137212,17.5030004501343,0.0179999992251396,0.40599998831749,-0.0010000000474974,2458206.808484,2458540.927107,0,-16.1695516317725,24.42522451056759,3382.5156913333117,56.07928509074527,3406.9409158438793,18.131622276514825,187.90050133885458,17.495188495068764,0.005778058026796207,
271,1795,11,0,ZTF_g,480266294015,0,1.978,822.917,11.3664,26.3206,1.90002e-05,0.0347025,-0.035594,3.1832e-05,367,30.0,0.048738,0.055486,19.8825,26.3206,3,2458234.7662963,1795120140,1,59.8240053011417,55.0783170603794,1.20823002978441,0.996336070732541,66.6918982387361,98.6535799228637,0.680574106514768,1.07074293056516,0.147833312137212,17.5030004501343,0.0179999992251396,0.40599998831749,-0.0010000000474974,2458206.808484,2458540.927107,0,-16.1695516317725,75.9935569329142,3365.4242513696413,55.795923290890265,3441.4178083025554,78.40156928331595,43.894756696342014,17.478756495703422,0.024734161474244537,
272,1795,11,0,ZTF_g,480266754015,0,1.9588,819.258,11.3599,26.3202,1.90494e-05,0.0346352,-0.0446277,3.22226e-05,361,30.0,0.050403,0.053361,19.881,26.3202,3,2458234.7667593,1795120140,1,16.4757129609996,52.5197968668336,0.348960266985485,1.08419980183058,89.6259948644305,94.9957675227342,0.949827907594644,1.06993924332739,0.147833312137212,17.5030004501343,0.0179999992251396,0.40599998831749,-0.0010000000474974,2458206.808484,2458540.927107,0,-16.1695516317725,32.6452645927721,3364.184611619697,55.77537109918127,3396.829876212469,76.61084181879775,44.33876192415106,17.49251550850369,0.024486475329583476,
273,1795,11,0,ZTF_g,480267214015,0,1.9997,802.6,11.5254,26.3099,1.938e-05,0.0348762,-0.0463823,3.25767e-05,361,30.0,0.047206,0.051216,19.8223,26.3099,3,2458234.7672106,1795120140,1,34.3577855299826,59.7255379897074,0.639911470523685,1.00652176492523,-92.9031537022612,105.915616587593,-0.883050722839073,1.07307503522201,0.147833312137212,17.5030004501343,0.0179999992251396,0.40599998831749,-0.0010000000474974,2458206.808484,2458540.927107,0,-16.1695516317725,50.5273371617551,3332.420672627304,55.24875151987718,3382.948009789059,22.687338840305856,149.11171528760278,17.48666169133793,0.00728111803895442,
274,1795,11,0,ZTF_g,480267674015,0,1.9046,818.303,11.3651,26.3224,1.97447e-05,0.035503,-0.0324899,3.21765e-05,369,30.0,0.045997,0.048706,19.9156,26.3224,3,2458234.7676736,1795120140,1,-4.4011142463002,50.0434113113158,-0.0978296583477171,1.14694222494157,-176.764180877309,90.8133142621233,-1.95956616330488,1.06748294618299,0.147833312137212,17.5030004501343,0.0179999992251396,0.40599998831749,-0.0010000000474974,2458206.808484,2458540.927107,0,-16.1695516317725,11.7684373854723,3371.008285380731,55.888501911018075,3382.7767227662034,75.01911530757612,45.092196954028594,17.49921666623848,0.024077336509171845,
275,1795,11,0,ZTF_g,480268124015,0,1.9247,817.397,11.4831,26.2951,2.0983e-05,0.0363474,-0.0258481,3.50673e-05,365,30.0,0.050117,0.050942,19.8703,26.2951,3,2458234.768125,1795120140,1,36.6464974220432,54.3460783395214,0.750099822721659,0.999941701567743,182.790893064826,98.8355524882082,1.86190086070931,1.0688994260821,0.147833312137212,17.5030004501343,0.0179999992251396,0.40599998831749,-0.0010000000474974,2458206.808484,2458540.927107,0,-16.1695516317725,52.816049053815696,3287.3036348441256,54.50074871510808,3340.1196838979413,76.96640722674245,43.397110560948676,17.485694927937264,0.025017794640387375,
276,1795,11,0,ZTF_g,480268574015,0,1.9825,766.164,12.0065,26.269,2.05482e-05,0.0355586,-0.0408993,3.5475e-05,353,30.0,0.046438,0.047156,19.774,26.269,3,2458234.7685764,1795120140,1,-14.2821030492622,58.6851609867369,-0.270718953854726,0.969567599955984,-204.225149973762,105.04542640663,-1.95725435311226,1.07180487723156,0.147833312137212,17.5030004501343,0.0179999992251396,0.40599998831749,-0.0010000000474974,2458206.808484,2458540.927107,0,-16.1695516317725,1.8874485825102987,3209.2224375397923,53.20622767709024,3211.1098861223027,24.759754772874135,129.6906982956178,17.50236208089845,0.008371456197461815,
277,1795,11,0,ZTF_g,480269034015,0,2.0702,669.21,13.2265,26.113,2.47269e-05,0.0371776,-0.0547966,4.53986e-05,309,30.0,0.051141,0.050476,19.4711,26.113,3,2458234.7690394,1795120140,1,-19.4186745793796,69.3831881092289,-0.311329399114581,0.976976225635593,-58.0201101277565,122.541444746728,-0.476662234792269,1.07554310225277,0.147833312137212,17.5030004501343,0.0179999992251396,0.40599998831749,-0.0010000000474974,2458206.808484,2458540.927107,0,-16.1695516317725,-3.249122947607102,2779.7121153209487,46.08530526101891,2776.4629923733414,51.8668625540368,53.530575316382794,17.50427027721918,0.020281866831865086,
278,1795,11,0,ZTF_g,480269504015,0,1.9639,737.311,12.6211,26.2103,2.0491e-05,0.0351734,-0.0509415,3.65162e-05,339,30.0,0.048843,0.045629,19.6801,26.2103,3,2458234.7695023,1795120140,1,-37.8307006630269,57.7366839039681,-0.728865425332876,1.1250469319057,-93.1030405881104,104.352989646691,-0.898202296268552,1.07203037125824,0.147833312137212,17.5030004501343,0.0179999992251396,0.40599998831749,-0.0010000000474974,2458206.808484,2458540.927107,0,-16.1695516317725,-21.661149031254403,3040.323665057574,50.406027093313,3018.6625160263197,28.155942550284564,107.21227004335577,17.51076359506751,0.010126639418799283,
279,1795,11,0,ZTF_g,480269954015,0,2.0158,755.709,12.1985,26.2353,2.53621e-05,0.0389039,-0.0438607,4.6087e-05,338,30.0,0.048906,0.051969,19.6939,26.2353,3,2458234.7699537,1795120140,1,15.9738820254745,58.9077039964267,0.301642948901092,1.03147313471087,18.1352401043378,104.937611016353,0.173983205954676,1.07396133686967,0.147833312137212,17.5030004501343,0.0179999992251396,0.40599998831749,-0.0010000000474974,2458206.808484,2458540.927107,0,-16.1695516317725,32.143433657247,3111.1419007187496,51.58013429330094,3143.2853343759966,28.45359970927522,110.47056845153261,17.491840484363152,0.009827957031617299,
280,1795,11,0,ZTF_g,480270414015,0,2.002,735.204,12.5273,26.2001,2.09171e-05,0.0347486,-0.0370472,3.80325e-05,329,30.0,0.046752,0.047275,19.6224,26.2001,3,2458234.7704167,1795120140,1,-43.4573320929086,61.9411960642643,-0.780437761820335,0.99299117494937,-77.458066535781,109.993462250842,-0.708948963644839,1.07476851208356,0.147833312137212,17.5030004501343,0.0179999992251396,0.40599998831749,-0.0010000000474974,2458206.808484,2458540.927107,0,-16.1695516317725,-27.2877804611361,3011.894947496708,49.934702699772146,2984.607167035572,36.650201038425415,81.43494667072632,17.512882056157103,0.013332114090894102,
281,1795,11,0,ZTF_g,480270864015,0,1.9492,726.72,12.6556,26.1882,2.50911e-05,0.0385735,-0.0353464,4.47066e-05,337,30.0,0.046863,0.053645,19.6565,26.1882,3,2458234.7708681,1795120140,1,-67.7603814335934,60.8924050375393,-1.23784855954643,1.02805182064891,-38.4146893900554,109.213123923267,-0.354109589983481,1.07390276863965,0.147833312137212,17.5030004501343,0.0179999992251396,0.40599998831749,-0.0010000000474974,2458206.808484,2458540.927107,0,-16.1695516317725,-51.590829801820895,2979.06390788097,49.390391483373676,2927.473078079149,35.615645724524356,82.19626567273885,17.521967725349015,0.013208629262096545,
282,1795,11,0,ZTF_g,480271334015,0,1.9036,696.749,12.9908,26.144,2.07475e-05,0.0348511,-0.043096,3.75001e-05,325,30.0,0.044936,0.051562,19.5882,26.144,3,2458234.771331,1795120140,1,97.880792317266,65.8245953119835,1.65410882813901,0.91332089530732,-36.2440235758977,118.668656130504,-0.307479079562937,1.07319228659878,0.147833312137212,17.5030004501343,0.0179999992251396,0.40599998831749,-0.0010000000474974,2458206.808484,2458540.927107,0,-16.1695516317725,114.0503439490385,2860.2225081372067,47.42010033176436,2974.272852086245,45.65316453995059,65.14932496045245,17.46054798233954,0.016664792776579833,
283,1795,11,0,ZTF_g,480271784015,0,2.0396,745.348,12.3121,26.2076,2.16505e-05,0.0359249,-0.0399522,3.86195e-05,333,30.0,0.048029,0.050654,19.6332,26.2076,3,2458234.7717824,1795120140,1,-84.5117226014319,60.6975640089433,-1.54881837829237,1.03066546318832,-196.116713009184,107.244346686057,-1.8410067892234,1.07341817738553,0.147833312137212,17.5030004501343,0.0179999992251396,0.40599998831749,-0.0010000000474974,2458206.808484,2458540.927107,0,-16.1695516317725,-68.3421709696594,3032.772405889178,50.28083352310027,2964.4302349195186,34.00047142087953,87.18791566810677,17.527746914778405,0.012452413751154138,
284,1795,11,0,ZTF_g,480272234015,0,2.0419,807.326,11.645,26.2979,1.95697e-05,0.0350338,-0.0309178,3.29052e-05,358,30.0,0.04835,0.049105,19.7774,26.2979,3,2458234.7722338,1795120140,1,50.8017081833674,52.1399146284395,1.08383407504884,1.22568058901762,49.9917258832652,91.6807020795494,0.548953289970331,1.0737800737712,0.147833312137212,17.5030004501343,0.0179999992251396,0.40599998831749,-0.0010000000474974,2458206.808484,2458540.927107,0,-16.1695516317725,66.9712598151399,3295.792187591184,54.64148183002897,3362.763447406324,75.5265664123714,44.524246330037016,17.481159204817338,0.024384466655588587,
285,1795,11,0,ZTF_g,480272694015,0,1.9496,816.914,11.3577,26.3114,1.58135e-05,0.0315443,-0.0312434,2.66406e-05,362,30.0,0.046117,0.051988,19.8877,26.3114,3,2458234.7726968,1795120140,1,-83.2009152677204,53.3498308009548,-1.73480177787372,1.00057400234486,-8.25815448345723,95.5972154901734,-0.0869666923498423,1.07375708999148,0.147833312137212,17.5030004501343,0.0179999992251396,0.40599998831749,-0.0010000000474974,2458206.808484,2458540.927107,0,-16.1695516317725,-67.03136363594791,3337.027763658879,55.32513324134581,3269.996400022931,76.85749680195923,42.546225626484016,17.52503181364824,0.02551812726072175,
286,1795,11,0,ZTF_g,480273144015,0,1.941,815.847,11.4443,26.324,1.70344e-05,0.0327114,-0.0389598,2.89549e-05,357,30.0,0.05041,0.051767,19.8957,26.324,3,2458234.7731481,1795120140,1,-25.1741849909415,51.2058163955663,-0.546878595504075,1.07660711762004,-64.8184704116201,91.3765855872675,-0.714132905270864,1.07482897979293,0.147833312137212,17.5030004501343,0.0179999992251396,0.40599998831749,-0.0010000000474974,2458206.808484,2458540.927107,0,-16.1695516317725,-9.004633359169002,3375.9796489098994,55.970922966257014,3366.9750155507304,75.86026529370382,44.38390773503107,17.505900265644506,0.024461568514461494,
287,1795,11,0,ZTF_g,480273614015,0,2.157,823.247,11.4265,26.3178,2.05675e-05,0.0355967,-0.0283917,3.48442e-05,353,30.0,0.051123,0.054762,19.7966,26.3178,3,2458234.7736111,1795120140,1,19.9896360914305,60.1739028191117,0.36953153726692,0.902800913499405,25.851400305353,103.728040281677,0.250901404317429,1.07648242077158,0.147833312137212,17.5030004501343,0.0179999992251396,0.40599998831749,-0.0010000000474974,2458206.808484,2458540.927107,0,-16.1695516317725,36.159187723203004,3356.7563561723737,55.652216827931426,3392.915543895577,22.88513365966661,148.2584980430044,17.49136737658468,0.007323020361942949,
288,1795,11,0,ZTF_g,480274064015,0,2.2446,801.961,11.6502,26.3128,2.13686e-05,0.0364687,-0.0250055,3.66281e-05,355,30.0,0.052266,0.054595,19.7489,26.3128,3,2458234.7740625,1795120140,1,81.0284564764074,61.3102989005972,1.47014081097448,0.928201135938546,169.591063306747,104.425925126917,1.63497013474401,1.07756876890029,0.147833312137212,17.5030004501343,0.0179999992251396,0.40599998831749,-0.0010000000474974,2458206.808484,2458540.927107,0,-16.1695516317725,97.19800810817989,3341.333461663154,55.396518118144776,3438.531469771334,26.271249145532238,130.88572418933114,17.47186749149706,0.008295022293107338,
289,1795,11,0,ZTF_g,480274524015,0,2.0501,809.809,11.6023,26.3046,2.01428e-05,0.0353802,-0.039275,3.42298e-05,354,30.0,0.052064,0.04898,19.7994,26.3046,3,2458234.7745255,1795120140,1,-68.2366385661241,60.5950997577037,-1.25266493599411,0.978731014072179,-64.8262863587214,106.774924208753,-0.611219306506158,1.07755581287119,0.147833312137212,17.5030004501343,0.0179999992251396,0.40599998831749,-0.0010000000474974,2458206.808484,2458540.927107,0,-16.1695516317725,-52.0670869343516,3316.193165790647,54.97971300971252,3264.1260788562954,25.475424864282658,128.12842558055635,17.520182686763825,0.008473529547254161,
