oid,tid,sid,meanra,meandec,sigmara,sigmadec,firstmjd,lastmjd,deltamjd,n_det,n_forced,n_non_det,stellar,class_name,classifier_name,classfier_version,probability,ranking,matched_oids
170032923200716906,1,1,186.62757968864577,8.735790931923685,3.1692765390873934e-08,3.3411382930533286e-08,61091.26049397893,61095.21748577128,3.956991792350891,22,87,0,,AGN,stamp_classifier_rubin_beta,,0.9231912,1,ZTF18aatfeth
170085659520270456,1,1,52.7961108960571,-26.569952434823985,2.410043634881731e-05,2.031576696026605e-05,61103.036386054475,61103.036386054475,0.0,1,0,0,,AGN,stamp_classifier_rubin_beta,,0.919888,1,ZTF20acmafrk
313967766780510298,1,1,150.125075048694,2.8617360242107064,1.616784105721651e-07,1.806681612441208e-07,61050.17157106397,61109.14520318322,58.973632119254034,929,1052,0,,AGN,stamp_classifier_rubin_beta,,0.919311,1,ZTF25aadwhdn
314003014407422176,1,1,150.7845634286601,1.345699548929454,3.200819008186646e-07,3.2736099759197804e-07,61058.30113000017,61109.1447367893,50.84360678913072,617,918,0,,AGN,stamp_classifier_rubin_beta,,0.91902524,1,ZTF24absiayi
170032911789064209,1,1,150.20292431386224,2.8682056762966415,2.5839670342975296e-05,3.794933218159713e-05,61091.211591491025,61091.211591491025,0.0,1,0,0,,AGN,stamp_classifier_rubin_beta,,0.9183247,1,ZTF20acpezss
170028510750441483,1,1,148.58308259542014,1.800153015087953,1.0636002404519821e-07,1.052262204226907e-07,61090.18106558244,61095.16411102216,4.983045439723355,148,278,0,,AGN,stamp_classifier_rubin_beta,,0.91798985,1,ZTF22abmthvh
170028528800628761,1,1,188.03565832459495,7.433811412740719,3.732702163744936e-07,3.883864654845358e-07,61090.24892803998,61098.237508079255,7.988580039273074,125,130,0,,AGN,stamp_classifier_rubin_beta,,0.9164992,1,ZTF23aajltpq
170050543436169342,1,1,187.53353272220653,8.844932412496837,1.0374411431257611e-05,1.0509732419450302e-05,61095.32848646294,61095.32848646294,0.0,1,0,0,,AGN,stamp_classifier_rubin_beta,,0.91566217,1,ZTF24aaivmjf
170050533218844819,1,1,187.16665518836933,9.773796320919638,9.80172262643464e-06,9.797295206226408e-06,61095.290786506,61095.290786506,0.0,1,0,0,,AGN,stamp_classifier_rubin_beta,,0.91547805,1,ZTF24aaarnbd
170028527033778238,1,1,187.3411157626749,8.289218033510732,2.457546554522671e-07,2.4501959525134794e-07,61090.24986030235,61095.2185456929,4.968685390544124,69,143,0,,AGN,stamp_classifier_rubin_beta,,0.9150651,1,ZTF22aaczhci
170032911070265352,1,1,148.94491983515107,2.882162871582743,3.2193588105016133e-06,2.726992796974143e-06,61091.20925667376,61091.21019316616,0.0009364924044348,2,0,0,,AGN,stamp_classifier_rubin_beta,,0.91500235,1,ZTF18actsjyr
170050543249522852,1,1,188.75568345684192,8.244116017591056,9.27543078432791e-06,8.865892596077174e-06,61095.328047180985,61095.328047180985,0.0,1,0,0,,AGN,stamp_classifier_rubin_beta,,0.9143268,1,ZTF21abasriz
170032928003194921,1,1,148.91699645718552,1.7360076385161731,2.234794158884059e-07,2.2503499441191809e-07,61091.2822868433,61095.140408300555,3.858121457255038,3,104,0,,AGN,stamp_classifier_rubin_beta,,0.91422176,1,ZTF18acqgfxu
313875415047864323,1,1,150.065657053693,2.9293091635976234,2.900001018281832e-07,2.760433711051013e-07,61029.319179279686,61099.314880045866,69.99570076617965,421,1025,0,,AGN,stamp_classifier_rubin_beta,,0.8960971,1,ZTF21abaijyu
170085659442675718,1,1,53.91109268959869,-28.961198318407607,4.168778782983957e-06,3.838136515856284e-06,61103.036386054475,61107.03000169103,3.993615636558389,4,2,0,,AGN,stamp_classifier_rubin_beta,,0.89492965,1,ZTF22abeddzy
170028527011758122,1,1,187.00686394536223,8.733932121757327,4.331777730082377e-07,4.6797554149762594e-07,61090.24986030235,61098.239036417246,7.989176114890142,138,137,0,,AGN,stamp_classifier_rubin_beta,,0.89331526,1,ZTF23aaayzqk
170050543254765581,1,1,188.7611790431814,9.312394564424398,0.0001062348092091,9.617432078812271e-05,61095.328047180985,61095.328047180985,0.0,1,0,0,,AGN,stamp_classifier_rubin_beta,,0.8933132,1,ZTF21abazfkb
170050533221467844,1,1,187.479586664308,10.120685428996817,1.2067680472682696e-06,1.2077551900802064e-06,61095.290786506,61095.290786506,0.0,1,0,0,,AGN,stamp_classifier_rubin_beta,,0.8929188,1,ZTF21aawazht
170028526786838621,1,1,187.72761574941848,7.09677801435069,2.419367653925961e-07,2.515983656575067e-07,61090.247937232445,61098.24137255241,7.993435319964192,464,479,0,,AGN,stamp_classifier_rubin_beta,,0.89140254,1,ZTF21aaeoszw
170050533244534907,1,1,187.9930425412541,9.073912611799356,1.170366912541678e-05,1.3112377030603978e-05,61095.290786506,61095.32848646294,0.0376999569343752,2,1,0,,AGN,stamp_classifier_rubin_beta,,0.88457346,1,ZTF20aaqhcsq
170028526922629242,1,1,187.74562792259155,7.230061190547517,1.5663372651239629e-07,1.632341113260721e-07,61090.24939239549,61095.32848646294,5.07909406744875,189,246,0,,AGN,stamp_classifier_rubin_beta,,0.8839501,1,ZTF24aajcrta
170046096037380198,1,1,151.6444582093357,1.5763883671141443,1.818855103859324e-06,1.714065279243268e-06,61094.14911882104,61108.08638488848,13.937266067434392,13,18,0,,AGN,stamp_classifier_rubin_beta,,0.88247633,1,ZTF21aakgypx
170032911090712600,1,1,149.4681239015493,3.3973826952110473,1.5482351955142803e-05,1.5031875591375863e-05,61091.20925667376,61091.20925667376,0.0,1,0,0,,AGN,stamp_classifier_rubin_beta,,0.8823939,1,ZTF22aaccbfw
170028527011758090,1,1,186.9595407436551,8.814711656092499,2.300624644219701e-07,2.456804704308817e-07,61090.24986030235,61095.21748577128,4.967625468925689,48,62,0,,AGN,stamp_classifier_rubin_beta,,0.88231313,1,ZTF18aaqdiya
170050543266824351,1,1,189.12430304582867,7.88141664752535,1.0425384061818477e-05,1.0120390470547136e-05,61095.328047180985,61095.328047180985,0.0,1,0,0,,AGN,stamp_classifier_rubin_beta,,0.8822813,1,ZTF24aajctjh
170032922685865986,1,1,187.31062882517713,7.9160465913337905,3.7215522909595847e-08,3.879852103348962e-08,61090.26710384847,61095.21281907965,4.945715231180657,16,153,0,,AGN,stamp_classifier_rubin_beta,,0.8814827,1,"ZTF19aagtvnw,ZTF19adgebce"
314003014092849340,1,1,149.26615048379978,1.8549496564051544,8.540165398264513e-07,8.586685392940465e-07,61058.29953742743,61095.16022970482,36.860692277390626,29,387,0,,AGN,stamp_classifier_rubin_beta,,0.88125515,1,ZTF25aaeejzq
170028528748724279,1,1,186.4067064156404,8.054372846807011,2.305147113786519e-06,2.461761506505696e-06,61090.25355513746,61095.32848646294,5.074931325478246,175,261,0,,AGN,stamp_classifier_rubin_beta,,0.8808456,1,ZTF24aajckux
313853517479542815,1,1,151.06275310879877,1.1326919153771016,2.3484685835945937e-07,2.325760333465543e-07,61024.24593270644,61109.14520318322,84.89927047678066,1051,849,0,,AGN,stamp_classifier_rubin_beta,,0.8791951,1,ZTF25aadolvb
170050533249253846,1,1,188.4557147119376,9.537472475941534,8.083053216978442e-06,8.029657692532055e-06,61095.290786506,61095.290786506,0.0,1,0,0,,AGN,stamp_classifier_rubin_beta,,0.73752034,1,ZTF23aahlldp
170028531748175958,1,1,186.572314501317,7.721169056962522,6.522192370494996e-07,7.25494030964796e-07,61090.25215792912,61098.24043959218,7.988281663056114,409,499,0,,AGN,stamp_classifier_rubin_beta,,0.73567814,1,ZTF21abbdxla
170028510911922206,1,1,149.491542956046,2.4488691288858284,4.8273576360711346e-08,4.7909017563137075e-08,61090.181996839354,61095.13750201232,4.955505172969424,14,173,0,,AGN,stamp_classifier_rubin_beta,,0.73188055,1,ZTF20aajroed
170028527437479959,1,1,187.3700693370979,8.066457248950334,4.765655373579879e-07,4.866499658049988e-07,61090.25122729094,61095.21281907965,4.961591788713122,52,184,0,,AGN,stamp_classifier_rubin_beta,,0.7310467,1,ZTF18abaeoku
170028526496907351,1,1,187.09842150989124,8.196998479894239,1.4704972859049306e-07,1.5009902571125149e-07,61090.247937232445,61095.2185456929,4.970608460454969,152,274,0,,AGN,stamp_classifier_rubin_beta,,0.7310777,1,ZTF18abaeokq
170028500596031616,1,1,149.88171316157184,0.9386180356138656,8.641914072228583e-08,8.818057644020609e-08,61090.1077735384,61109.14520318322,19.037429644820804,843,994,0,,AGN,stamp_classifier_rubin_beta,,0.72916013,1,ZTF24absibin
170028516567941224,1,1,150.2367710167959,1.0014714378978729,1.2359675178172055e-05,4.001817876057797e-06,61090.20618903403,61096.33056165867,6.1243726246466395,7,674,0,,AGN,stamp_classifier_rubin_beta,,0.7291539,1,ZTF21achkecc
170028526849228836,1,1,185.65159181957617,7.905965769786787,1.572617255590647e-07,1.6221581877918328e-07,61090.247937232445,61095.32848646294,5.080549230493489,228,274,0,,AGN,stamp_classifier_rubin_beta,,0.7292194,1,ZTF19aalomlh
170028520445050939,1,1,149.94904873593543,1.7408039121292056,1.3639187626045273e-06,1.3168373943321836e-06,61090.190528422056,61094.1688732014,3.978344779345207,5,168,0,,AGN,stamp_classifier_rubin_beta,,0.72776556,1,"ZTF19aaglgwe,ZTF19adgaoxv"
170050543262630007,1,1,188.530868325998,6.802800137812566,5.8881887525785714e-06,5.403339855547529e-06,61095.328047180985,61095.328047180985,0.0,1,0,0,,AGN,stamp_classifier_rubin_beta,,0.72685194,1,ZTF24aaiybxl
170028529314430983,1,1,186.87978931999243,8.021813118025866,5.051342872241178e-06,5.4492367031982e-06,61090.25912593749,61095.21808027246,4.958954334972077,36,276,0,,AGN,stamp_classifier_rubin_beta,,0.72594845,1,ZTF26aagwjxk
170050533248204853,1,1,188.126040822309,9.273891865531525,1.325524499407038e-05,1.3133590982761234e-05,61095.290786506,61095.290786506,0.0,1,0,0,,AGN,stamp_classifier_rubin_beta,,0.7054333,1,ZTF23aakoxeq
313875416785354878,1,1,148.7427188716511,1.9380462333911737,3.423267511024665e-07,3.489002541483922e-07,61029.33108400384,61095.16209735326,65.8310133494233,109,392,0,,AGN,stamp_classifier_rubin_beta,,0.70560545,1,ZTF23aaayfqe
313998534838321167,1,1,148.52777755076633,2.0299517265970626,4.6678200101611754e-08,4.8724033200998226e-08,61057.14271510103,61099.315350998135,42.172635897106375,115,820,0,,AGN,stamp_classifier_rubin_beta,,0.7051243,1,ZTF21aabxpkg
313967766778937444,1,1,150.08085735024258,2.888777120911654,5.697215186621704e-06,7.688491693713351e-06,61050.17157106397,61095.146552156235,44.97498109226581,14,358,0,,AGN,stamp_classifier_rubin_beta,,0.70388955,1,ZTF25aadnwen
170028510469947517,1,1,148.969871302031,2.852008518130521,3.59445403331133e-08,3.8722096643991723e-08,61090.180597784965,61095.1333076001,4.952709815137496,20,328,0,,AGN,stamp_classifier_rubin_beta,,0.7036575,1,ZTF23abiumcw
313998569594945851,1,1,149.2575562462097,3.2551623944867156,2.6135631783202427e-06,2.8409600397717093e-06,61057.30405358569,61095.16069642656,37.8566428408667,96,380,0,,AGN,stamp_classifier_rubin_beta,,0.700643,1,ZTF24ablerqd
170028526443431304,1,1,184.99821983309064,7.756570584205394,5.823891717544071e-07,6.390330006710994e-07,61090.247937232445,61098.24137255241,7.993435319964192,457,511,0,,AGN,stamp_classifier_rubin_beta,,0.69904613,1,ZTF24aaiyciw
313998569387851790,1,1,150.7711323964006,1.8656759382996764,7.674993135274819e-07,7.89870401065912e-07,61057.30245449782,61098.27316592858,40.970711430760275,581,1001,0,,AGN,stamp_classifier_rubin_beta,,0.6966749,1,ZTF23aaayfdq
170028532438663255,1,1,186.93926364178515,8.843148962125706,4.296467518350437e-07,4.4120727109654436e-07,61090.27129490509,61095.21515192313,4.943857018035487,32,50,0,,AGN,stamp_classifier_rubin_beta,,0.6958287,1,ZTF23aamqykl
170050497377468617,1,1,149.23040578714918,3.0483598040070383,1.3077689943366248e-05,7.143306852319349e-06,61095.138061760445,61096.23116875348,1.0931069930375088,2,1,0,,AGN,stamp_classifier_rubin_beta,,0.6940711,1,ZTF20acsupzj
170050543477063887,1,1,188.7910622052184,7.410005208557719,8.603718015365303e-06,8.342806722794194e-06,61095.32848646294,61095.32848646294,0.0,1,0,0,,AGN,stamp_classifier_rubin_beta,,0.6936117,1,ZTF24aaiyzqv
170028500590264433,1,1,150.08925402118365,3.3142287454693853,8.617505891168885e-08,8.967876124235931e-08,61090.1077735384,61109.14520318322,19.037429644820804,978,1042,0,,AGN,stamp_classifier_rubin_beta,,0.6919658,1,ZTF21aaiozpy
170028526620115043,1,1,186.0612948440541,7.334605207436218,5.2173898166388e-07,5.888907840797939e-07,61090.247937232445,61098.24137255241,7.993435319964192,528,533,0,,AGN,stamp_classifier_rubin_beta,,0.6916607,1,ZTF20aatfisc
170028500536788001,1,1,148.43845537791822,1.7144013067254855,4.2836922625118875e-07,4.3454281306256435e-07,61090.1077735384,61105.095800699935,14.988027161532957,393,458,0,,AGN,stamp_classifier_rubin_beta,,0.6916518,1,ZTF22aaialik
170028527179530404,1,1,186.16075147512385,6.467913156890317,4.463742439298417e-07,4.747499728513774e-07,61090.247937232445,61098.240903781785,7.992966549340053,565,525,0,,AGN,stamp_classifier_rubin_beta,,0.691096,1,ZTF24aaiuzvs
170028520824111137,1,1,149.18517436329944,1.6911929710194762,6.833411881217667e-06,8.554726191631837e-06,61090.22305840437,61095.143202573934,4.920144169562263,11,278,0,,AGN,stamp_classifier_rubin_beta,,0.6906852,1,ZTF22aajgzmv
170028527548629089,1,1,186.5687256150135,8.566643046743101,4.4954863575587476e-08,4.8208248816573553e-08,61090.25169201729,61095.21515192313,4.963459905833588,17,175,0,,AGN,stamp_classifier_rubin_beta,,0.689273,1,ZTF18aatgmda
170028527272853598,1,1,186.07461516435689,7.810050483527865,1.8296939532750333e-06,2.0780270960043604e-06,61090.25079449601,61098.228406564,7.977612067988957,197,559,0,,AGN,stamp_classifier_rubin_beta,,0.6890814,1,ZTF24aaivcls
170050533246632002,1,1,187.93808256378685,9.355238710074104,1.818302070898892e-06,1.8077128844305149e-06,61095.290786506,61095.32848646294,0.0376999569343752,2,1,0,,AGN,stamp_classifier_rubin_beta,,0.6877302,1,ZTF25aarvgjr
170028531722485881,1,1,186.504907707728,6.892477065096129,8.379896148764832e-06,8.846315159767537e-06,61090.26896759249,61095.21608830271,4.94712071021786,15,246,0,,AGN,stamp_classifier_rubin_beta,,0.6874455,1,ZTF23aadiwtk
170028510526046347,1,1,151.30729535165258,2.7528611996908494,4.11505125658245e-08,4.1690015817488146e-08,61090.180597784965,61109.19156985218,19.010972067211696,947,1008,0,,AGN,stamp_classifier_rubin_beta,,0.6866207,1,ZTF21aabxntq
170028520834072659,1,1,149.21794081096837,3.469894966714339,6.224513277069707e-06,6.502768240859565e-06,61090.19006628476,61095.13750201232,4.947435727561242,19,255,0,,AGN,stamp_classifier_rubin_beta,,0.68491256,1,ZTF26aalbzqr
170028510551212165,1,1,149.94510842598413,0.8218454607196851,4.4558508115925085e-08,4.440080068516324e-08,61090.180597784965,61109.14520318322,18.964605398257845,586,951,0,,AGN,stamp_classifier_rubin_beta,,0.6519767,1,ZTF20aagwxfq
170028500625391725,1,1,151.08757025575915,1.613157683208419,3.823200291480598e-08,3.6956797969025606e-08,61090.1077735384,61107.06074022052,16.95296668211813,296,989,0,,AGN,stamp_classifier_rubin_beta,,0.6518637,1,"ZTF20acxzjci,ZTF24aanjikk"
170028528502833229,1,1,186.5259405819742,7.201171028121375,4.743567870222266e-07,4.893222374689259e-07,61090.25633787492,61095.20994402708,4.953606152164866,89,292,0,,AGN,stamp_classifier_rubin_beta,,0.65150493,1,ZTF24aaiybob
170032911287320607,1,1,151.4576770674657,1.5432146608598891,7.360132649720151e-08,7.246845412846687e-08,61091.2097276383,61096.31892712937,5.109199491067557,9,408,0,,AGN,stamp_classifier_rubin_beta,,0.65145636,1,ZTF20acieygu
170032910804975622,1,1,149.16699490999804,3.2732488794392154,1.2572332333867866e-07,1.2942048322576568e-07,61091.208325219515,61095.13009929539,3.9217740758758737,4,68,0,,AGN,stamp_classifier_rubin_beta,,0.648682,1,ZTF23abiumcj
170028528999858260,1,1,185.7741403283644,8.947614712781013,4.3337360989393203e-07,4.257138940461875e-07,61090.24986030235,61097.332084443115,7.082224140758626,38,43,0,,AGN,stamp_classifier_rubin_beta,,0.6482968,1,"ZTF23aaefvvb,ZTF23aafkjgv"
170028521945563203,1,1,150.9734609553721,2.3458385858535205,1.8661381106677786e-07,1.859914661412241e-07,61090.227725356526,61094.17316665963,3.9454413031053264,3,67,0,,AGN,stamp_classifier_rubin_beta,,0.6474826,1,ZTF22ablqsjz
313998569608577251,1,1,149.4926479074134,2.1531244026101106,4.48332672357432e-06,4.7588313182113495e-06,61057.30405358569,61095.16411102216,37.86005743646819,38,359,0,,AGN,stamp_classifier_rubin_beta,,0.64670116,1,ZTF25aaerfxf
170028526485373064,1,1,186.09925296254352,6.787265033305361,1.5565065469674234e-07,1.666406455098892e-07,61090.247937232445,61098.240903781785,7.992966549340053,579,567,0,,AGN,stamp_classifier_rubin_beta,,0.64667183,1,ZTF18acvgvng
170028500575060084,1,1,149.45594571024785,0.79771342075266,1.7246882115357368e-07,1.6747316446494548e-07,61090.1077735384,61108.091155270144,17.983381731741247,771,789,0,,AGN,stamp_classifier_rubin_beta,,0.64611244,1,ZTF20acxzhyg
170028529025024014,1,1,186.86715259656117,8.828041716142486,4.964787798087587e-07,5.027227874188932e-07,61090.2581880138,61095.32848646294,5.070298449136317,38,72,0,,AGN,stamp_classifier_rubin_beta,,0.6447587,1,ZTF18aarltrv
170032911147859994,1,1,150.80334455854998,1.437081663843239,5.2311577963403614e-08,5.3116278589635444e-08,61091.20925667376,61095.16209735326,3.9528406795070623,14,179,0,,AGN,stamp_classifier_rubin_beta,,0.64320076,1,ZTF22ablrabl
170028527009136648,1,1,186.46590965035043,8.693399931560139,4.0509908194470145e-07,4.311920707400522e-07,61090.24986030235,61098.24137255241,7.991512250053347,341,346,0,,AGN,stamp_classifier_rubin_beta,,0.63836455,1,ZTF24aaivbxx
170028526533608163,1,1,187.7621119987596,6.310154961855321,3.572092424175772e-07,3.677761098673519e-07,61090.247937232445,61098.24043959218,7.9925023597315885,311,306,0,,AGN,stamp_classifier_rubin_beta,,0.6371231,1,ZTF18acvgvie
170032924178513957,1,1,187.38320825281005,8.487046614998315,5.378760470586896e-08,6.180767818634884e-08,61091.26519795521,61095.206505874754,3.94130791954376,7,43,0,,AGN,stamp_classifier_rubin_beta,,0.63156533,1,ZTF23aaegcld
313853517445988413,1,1,150.1055419899345,2.1263044257721284,2.863306995454738e-07,2.9319992044667354e-07,61024.24593270644,61109.14520318322,84.89927047678066,1174,1056,0,,AGN,stamp_classifier_rubin_beta,,0.9423152,1,ZTF25aaeaehj
313875416769101840,1,1,148.75220003150483,2.764809136308778,7.362815857928307e-08,7.65553450736424e-08,61029.33108400384,61105.10647596716,75.77539196331782,231,966,0,,AGN,stamp_classifier_rubin_beta,,0.94155306,1,ZTF20aavwnco
170032927980126231,1,1,149.8766560202224,0.69827085658922,4.490494178984431e-07,4.5074098276650043e-07,61091.2822868433,61096.29148838215,5.009201538850903,2,1,0,,AGN,stamp_classifier_rubin_beta,,0.9405822,1,ZTF22abmtlrm
170028528756588627,1,1,187.3949208834982,8.1591335158128,1.5521874360449332e-07,1.6653767360441673e-07,61090.24986030235,61098.24137255241,7.991512250053347,363,335,0,,AGN,stamp_classifier_rubin_beta,,0.940468,1,ZTF26aagavnq
170028526517354591,1,1,187.49728655903917,7.047917908103149,1.811983961432663e-07,1.90585431183562e-07,61090.247937232445,61098.24137255241,7.993435319964192,572,581,0,,AGN,stamp_classifier_rubin_beta,,0.9404617,1,ZTF23aaowphl
170028526764294223,1,1,187.3177179274913,7.321207083274029,6.491534013520968e-07,7.176064956600375e-07,61090.2484597937,61098.24137255241,7.992912758709281,460,551,0,,AGN,stamp_classifier_rubin_beta,,0.94027025,1,ZTF22aaicwqk
170028526465974356,1,1,185.68554551708684,7.536635561920982,3.449649571041855e-07,3.6643557838005266e-07,61090.247937232445,61098.24137255241,7.993435319964192,583,589,0,,AGN,stamp_classifier_rubin_beta,,0.94023794,1,ZTF24aaiuztd
170028527322136690,1,1,187.3687988713719,6.9992064622843015,1.347890197419427e-06,1.4532586023011948e-06,61090.24939239549,61098.225130897496,7.975738502005697,302,537,0,,AGN,stamp_classifier_rubin_beta,,0.9400302,1,ZTF24aajcjgy
170050533223564039,1,1,187.67270824187065,10.08077175712782,1.4695718164148277e-05,1.45788717418327e-05,61095.290786506,61095.290786506,0.0,1,0,0,,AGN,stamp_classifier_rubin_beta,,0.9400473,1,ZTF23aajhuyk
314002970763591683,1,1,53.11257796890642,-27.684635731829573,3.877310973621206e-06,3.91917774322792e-06,61058.09841977111,61058.09841977111,0.0,1,0,0,,AGN,stamp_classifier_rubin_beta,,0.9397514,1,ZTF20achuujk
170050533223039672,1,1,187.57669874459015,10.035736894686568,1.2122775842726696e-05,1.208522189699579e-05,61095.290786506,61095.290786506,0.0,1,0,0,,AGN,stamp_classifier_rubin_beta,,0.9393435,1,ZTF19aalauos
170046091649089715,1,1,148.7618434937482,1.9646633118241288,2.5758313889442214e-06,2.5388722531409903e-06,61094.12696521153,61108.09068913838,13.963723926848616,20,18,0,,AGN,stamp_classifier_rubin_beta,,0.9392946,1,ZTF23abttyka
170050543269445735,1,1,189.1403539188994,8.587307163049257,1.3831605429004412e-05,1.2548298400361093e-05,61095.328047180985,61095.328047180985,0.0,1,0,0,,AGN,stamp_classifier_rubin_beta,,0.9391787,1,"ZTF23aaefxba,ZTF23aafkuas"
170032911788015658,1,1,150.13668672776626,3.341548541349871,1.861104764976453e-07,1.74863900871108e-07,61091.211591491025,61095.10748965437,3.895898163347738,2,1,0,,AGN,stamp_classifier_rubin_beta,,0.93867207,1,"ZTF20acifaoe,ZTF18acssekw"
170028526625357844,1,1,186.33836909282425,7.252901684626855,6.758524890304173e-07,7.271175490196744e-07,61090.247937232445,61098.24137255241,7.993435319964192,527,547,0,,AGN,stamp_classifier_rubin_beta,,0.93851316,1,ZTF20aatqlra
170050543262629972,1,1,188.65023254413103,6.843808256763019,3.4610887842618485e-05,3.323014433017895e-05,61095.328047180985,61095.32891684458,0.0008696635923115,2,0,0,,AGN,stamp_classifier_rubin_beta,,0.9381058,1,ZTF24aaiyzqx
170050533136531658,1,1,186.37821243658817,9.502789950727594,1.1933161658816973e-05,1.2098683328076731e-05,61095.29034840895,61095.29034840895,0.0,1,0,0,,AGN,stamp_classifier_rubin_beta,,0.93696254,1,ZTF24aaivbkp
170028500594458776,1,1,150.8166263281958,3.540639969441154,3.4069453163331556e-07,4.007731870859177e-07,61090.1077735384,61108.091155270144,17.983381731741247,521,969,0,,AGN,stamp_classifier_rubin_beta,,0.9354294,1,ZTF25aaeemfs
170028535124590701,1,1,185.9579570944668,8.944074827289182,1.240141807918777e-07,1.2820652400215276e-07,61090.24986030235,61098.22700001939,7.977139717033424,72,64,0,,AGN,stamp_classifier_rubin_beta,,0.93475693,1,ZTF18aayqqod
170050543265251427,1,1,188.8338932477461,8.155235526221437,5.090419108455535e-06,4.811886356037576e-06,61095.328047180985,61095.328047180985,0.0,1,0,0,,AGN,stamp_classifier_rubin_beta,,0.93460196,1,ZTF20aadxuvc
170028526521548831,1,1,187.78539753107555,7.406776859617469,8.733515413399412e-08,8.846435333922416e-08,61090.247937232445,61098.23310971042,7.98517247797281,201,370,0,,AGN,stamp_classifier_rubin_beta,,0.9345088,1,ZTF20aaoyrpi
170028510547017858,1,1,151.49061037823788,2.8339221619161483,2.825622195895173e-07,2.956769450237641e-07,61090.180597784965,61109.19156985218,19.010972067211696,825,899,0,,AGN,stamp_classifier_rubin_beta,,0.9331301,1,ZTF22abtboom
313879819447697410,1,1,150.42310679729823,2.1330501001364355,2.275400728643932e-08,2.3194522438622287e-08,61030.29270853989,61108.08638488848,77.79367634859227,92,1010,0,,AGN,stamp_classifier_rubin_beta,,0.932217,1,"ZTF19acekmgu,ZTF21aalmhfv"
170032911129509915,1,1,150.2232285705654,1.9032277771118449,2.5527669363447216e-07,2.4872812530388425e-07,61091.20925667376,61094.26846005257,3.0592033788125264,3,67,0,,AGN,stamp_classifier_rubin_beta,,0.9322981,1,ZTF19aaglgwr
170028528011051112,1,1,188.23471487283985,7.0848167389151975,4.398210250015855e-06,4.8200358545951265e-06,61090.25309120117,61095.32848646294,5.075395261766971,27,25,0,,AGN,stamp_classifier_rubin_beta,,0.9320835,1,ZTF23aaowqag
170050533266555225,1,1,188.91223773414256,9.255053111774492,1.128405892814044e-05,1.105800583900418e-05,61095.290786506,61095.290786506,0.0,1,0,0,,AGN,stamp_classifier_rubin_beta,,0.9319295,1,ZTF24aaivmsk
170032912340615172,1,1,150.78695364120324,1.6487671040578475,2.749491413427792e-06,2.8327989440630372e-06,61091.214756270536,61091.22802527272,0.0132690021855523,2,1,0,,AGN,stamp_classifier_rubin_beta,,0.929412,1,ZTF18actsmcw
170028510541250674,1,1,150.44369993958472,2.049073933025948,2.712466959759598e-07,2.799551673023229e-07,61090.1077735384,61109.14520318322,19.037429644820804,927,1028,0,,AGN,stamp_classifier_rubin_beta,,0.9285104,1,ZTF25aaefofl
313980949159215215,1,1,150.46437274677453,3.717079317145738,1.0668039950439736e-07,1.0944998079497233e-07,61053.253539259094,61109.14520318322,55.89166392412881,902,883,0,,AGN,stamp_classifier_rubin_beta,,0.92818534,1,ZTF24aabmdji
170028528368615515,1,1,186.2069365006549,7.847183938091167,2.2444356534546e-06,2.589472738506189e-06,61090.24986030235,61096.34568919566,6.0958288933034055,78,329,0,,AGN,stamp_classifier_rubin_beta,,0.9281572,1,ZTF23aaecajp
170028526980302134,1,1,185.2211809073046,8.656694916375363,5.829312975327882e-07,5.937045828653173e-07,61090.24986030235,61098.239036417246,7.989176114890142,94,91,0,,AGN,stamp_classifier_rubin_beta,,0.92791545,1,ZTF20aaozegv
170028500596031610,1,1,149.81276607972023,0.9982237949770936,1.676437592842395e-07,1.6642108018858265e-07,61090.1077735384,61109.14520318322,19.037429644820804,1008,1011,0,,AGN,stamp_classifier_rubin_beta,,0.9113856,1,ZTF25aadyggr
170028519690076322,1,1,151.37177292560233,3.534342924702558,2.7614542542340786e-07,2.570534081157952e-07,61090.21840949553,61091.21429329253,0.9958837969970772,2,1,0,,AGN,stamp_classifier_rubin_beta,,0.911384,1,ZTF22ablqozo
170028526873870348,1,1,186.65574844358977,8.43673060960963,4.001291911228233e-07,4.362551121963945e-07,61090.247937232445,61098.24043959218,7.9925023597315885,510,502,0,,AGN,stamp_classifier_rubin_beta,,0.9112757,1,ZTF23aafkoss
170028526654193760,1,1,187.625333294404,7.180359012132358,3.419232627904235e-07,3.816128775261206e-07,61090.247937232445,61098.24137255241,7.993435319964192,508,509,0,,AGN,stamp_classifier_rubin_beta,,0.91115713,1,ZTF20aaxhrvp
170028527182677272,1,1,186.6445573672641,6.233838829510594,3.547507160737434e-07,3.7203758639718e-07,61090.2484597937,61098.24137255241,7.992912758709281,576,556,0,,AGN,stamp_classifier_rubin_beta,,0.9105463,1,ZTF24aajcrks
313928194953052271,1,1,149.47954186378573,2.8017923781011858,5.0963808031942463e-08,5.3555742328984186e-08,61041.22792416099,61098.27558588278,57.0476617217937,468,915,0,,AGN,stamp_classifier_rubin_beta,,0.9094879,1,ZTF21aavbdzk
313994140869197833,1,1,150.1836140232481,1.135441801031566,2.1304349696119816e-08,2.1332554486096793e-08,61056.18617687718,61095.1470194866,38.96084260942007,92,361,0,,AGN,stamp_classifier_rubin_beta,,0.90933985,1,ZTF25abwjayy
